Date,Open,High,Low,Close,Adj Close,Volume
2016-03-09,715.169983,726.23999,712.659973,725.409973,725.409973,1977200
2016-03-10,727.789978,736.539978,723.289978,732.169983,732.169983,2228600
2016-03-11,739.950012,744.900024,736.700012,744.869995,744.869995,1769000
2016-03-14,744.969971,754.26001,743.659973,750.23999,750.23999,1641200
2016-03-15,746.02002,753.01001,742.840027,750.570007,750.570007,1491600
2016-03-16,749.049988,759.0,746.5,757.359985,757.359985,1465300
2016-03-17,757.650024,765.340027,757.359985,758.47998,758.47998,2228200
2016-03-18,761.630005,762.140015,751.820007,755.409973,755.409973,2811100
2016-03-21,753.909973,763.340027,751.27002,762.159973,762.159973,1438700
2016-03-22,758.440002,765.0,757.880005,760.049988,760.049988,1104800
2016-03-23,763.349976,765.390015,756.030029,757.559998,757.559998,1233900
2016-03-24,751.200012,757.559998,750.5,754.840027,754.840027,1555800
2016-03-28,756.169983,758.299988,752.039978,753.280029,753.280029,1083800
2016-03-29,753.679993,767.179993,748.289978,765.890015,765.890015,1987100
2016-03-30,768.210022,777.309998,767.580017,768.340027,768.340027,2019800
2016-03-31,768.340027,769.080017,758.25,762.900024,762.900024,1627700
2016-04-01,757.159973,770.039978,755.200012,769.669983,769.669983,1583700
2016-04-04,769.51001,772.440002,761.789978,765.119995,765.119995,1346200
2016-04-05,758.130005,762.869995,755.599976,758.570007,758.570007,1223900
2016-04-06,757.840027,768.419983,756.299988,768.070007,768.070007,1257100
2016-04-07,765.320007,769.359985,757.5,760.119995,760.119995,1274900
2016-04-08,765.869995,767.130005,755.77002,759.469971,759.469971,1171700
2016-04-11,765.450012,767.219971,757.340027,757.539978,757.539978,1588700
2016-04-12,758.429993,764.919983,751.570007,764.320007,764.320007,1366600
2016-04-13,770.309998,775.75,764.590027,771.909973,771.909973,1771300
2016-04-14,775.359985,779.609985,773.219971,775.390015,775.390015,1348000
2016-04-15,775.5,780.929993,774.929993,780.0,780.0,1585600
2016-04-18,780.190002,788.549988,777.609985,787.679993,787.679993,1669700
2016-04-19,790.5,790.950012,770.27002,776.25,776.25,2197600
2016-04-20,779.159973,779.659973,771.27002,774.919983,774.919983,1713100
2016-04-21,777.309998,781.679993,771.549988,780.0,780.0,3881400
2016-04-22,743.909973,753.919983,730.369995,737.77002,737.77002,7039900
2016-04-25,735.349976,744.880005,735.099976,742.210022,742.210022,2472100
2016-04-26,744.419983,745.590027,720.320007,725.369995,725.369995,2793200
2016-04-27,725.320007,727.150024,709.080017,721.460022,721.460022,3313100
2016-04-28,723.289978,729.26001,703.200012,705.059998,705.059998,3129500
2016-04-29,704.119995,712.109985,703.780029,707.880005,707.880005,2913900
2016-05-02,711.919983,715.409973,706.359985,714.409973,714.409973,1673800
2016-05-03,712.5,713.369995,707.330017,708.440002,708.440002,1931000
2016-05-04,706.77002,715.049988,704.049988,711.369995,711.369995,1610200
2016-05-05,715.0,717.549988,709.450012,714.710022,714.710022,1483400
2016-05-06,712.200012,725.98999,711.950012,725.179993,725.179993,1997600
2016-05-09,726.700012,734.289978,723.5,729.130005,729.130005,1903700
2016-05-10,734.960022,740.0,731.609985,739.380005,739.380005,1627900
2016-05-11,740.52002,740.799988,727.900024,730.549988,730.549988,1491700
2016-05-12,732.0,735.369995,724.27002,728.070007,728.070007,1354700
2016-05-13,726.619995,731.289978,723.51001,724.830017,724.830017,1262200
2016-05-16,724.320007,732.679993,720.0,730.299988,730.299988,1126900
2016-05-17,731.059998,735.849976,718.0,720.190002,720.190002,1670200
2016-05-18,718.5,725.570007,715.02002,721.780029,721.780029,1626800
2016-05-19,718.299988,720.5,710.309998,715.309998,715.309998,1529900
2016-05-20,716.460022,727.700012,715.01001,721.710022,721.710022,1739900
2016-05-23,719.97998,723.5,716.940002,717.25,717.25,1233400
2016-05-24,719.849976,734.200012,719.650024,733.030029,733.030029,1894200
2016-05-25,735.0,739.890015,732.599976,738.099976,738.099976,1610800
2016-05-26,736.0,741.099976,733.0,736.929993,736.929993,1298300
2016-05-27,737.51001,747.909973,737.01001,747.599976,747.599976,1740100
2016-05-31,748.76001,753.47998,745.570007,748.849976,748.849976,2124200
2016-06-01,748.469971,751.369995,744.340027,748.460022,748.460022,1039400
2016-06-02,746.099976,747.299988,737.0,744.27002,744.27002,1693700
2016-06-03,741.48999,741.48999,733.909973,735.859985,735.859985,1230400
2016-06-06,738.5,738.5,728.289978,730.059998,730.059998,1499600
2016-06-07,733.27002,736.710022,730.799988,731.090027,731.090027,1215700
2016-06-08,739.5,743.809998,735.77002,742.929993,742.929993,1615700
2016-06-09,737.070007,743.929993,736.5,742.52002,742.52002,959000
2016-06-10,735.950012,739.640015,730.51001,733.190002,733.190002,1452500
2016-06-13,729.820007,739.0,729.820007,731.880005,731.880005,1167700
2016-06-14,729.309998,736.0,726.5,733.25,733.25,1329200
2016-06-15,734.919983,737.150024,731.309998,732.190002,732.190002,1161700
2016-06-16,727.960022,730.390015,715.539978,724.25,724.25,2250100
2016-06-17,721.390015,721.390015,701.119995,704.25,704.25,4113100
2016-06-20,710.309998,715.869995,705.409973,706.130005,706.130005,2282700
2016-06-21,710.049988,715.380005,704.659973,708.880005,708.880005,1515900
2016-06-22,714.049988,714.210022,705.880005,710.469971,710.469971,1452900
2016-06-23,710.549988,714.880005,700.25,714.869995,714.869995,2125000
2016-06-24,690.169983,705.0,684.909973,685.200012,685.200012,4771800
2016-06-27,682.48999,683.330017,672.659973,681.140015,681.140015,2907300
2016-06-28,691.369995,692.73999,684.849976,691.26001,691.26001,1912300
2016-06-29,694.26001,699.5,692.679993,695.190002,695.190002,2156200
2016-06-30,697.650024,703.77002,694.900024,703.530029,703.530029,2112500
2016-07-01,705.099976,712.530029,703.72998,710.25,710.25,1549200
2016-07-05,705.01001,708.119995,699.130005,704.890015,704.890015,1422000
2016-07-06,699.840027,713.0,699.0,708.969971,708.969971,1445100
2016-07-07,710.109985,710.169983,700.669983,707.26001,707.26001,1057600
2016-07-08,710.559998,717.900024,708.109985,717.780029,717.780029,1497300
2016-07-11,719.419983,728.929993,718.869995,727.200012,727.200012,1441100
2016-07-12,731.919983,735.599976,727.5,732.51001,732.51001,1323400
2016-07-13,735.52002,735.52002,729.02002,729.47998,729.47998,1021800
2016-07-14,733.940002,736.140015,730.590027,735.799988,735.799988,1070400
2016-07-15,741.0,741.0,734.640015,735.630005,735.630005,1617100
2016-07-18,737.909973,755.140015,736.51001,753.200012,753.200012,1934900
2016-07-19,749.869995,756.590027,748.48999,753.409973,753.409973,1521800
2016-07-20,754.049988,760.640015,754.049988,757.080017,757.080017,1125100
2016-07-21,757.0,758.150024,751.52002,754.409973,754.409973,953100
2016-07-22,757.320007,759.450012,752.659973,759.280029,759.280029,1046000
2016-07-25,757.679993,759.820007,754.070007,757.52002,757.52002,1073300
2016-07-26,757.52002,759.26001,752.75,757.650024,757.650024,1189600
2016-07-27,758.969971,764.450012,755.929993,761.969971,761.969971,1576200
2016-07-28,768.840027,768.969971,759.090027,765.840027,765.840027,3673200
2016-07-29,797.710022,803.940002,790.0,791.340027,791.340027,5090500
2016-08-01,786.669983,807.48999,785.039978,800.940002,800.940002,3029700
2016-08-02,797.330017,802.320007,794.530029,800.119995,800.119995,1996400
2016-08-03,796.469971,799.539978,793.02002,798.919983,798.919983,1460300
2016-08-04,798.23999,800.200012,793.919983,797.25,797.25,1074900
2016-08-05,800.109985,807.219971,797.809998,806.929993,806.929993,1807300
2016-08-08,806.0,807.599976,801.690002,805.22998,805.22998,1221300
2016-08-09,804.48999,813.330017,804.059998,807.47998,807.47998,1607700
2016-08-10,807.049988,810.880005,806.48999,808.48999,808.48999,918500
2016-08-11,810.469971,813.880005,806.0,808.200012,808.200012,1281200
2016-08-12,805.090027,807.190002,803.640015,807.049988,807.049988,897300
2016-08-15,807.210022,811.359985,804.030029,805.960022,805.960022,929800
2016-08-16,803.5,804.26001,797.0,801.190002,801.190002,1057900
2016-08-17,800.0,805.630005,796.299988,805.419983,805.419983,1066100
2016-08-18,805.359985,808.0,801.630005,802.75,802.75,864600
2016-08-19,799.789978,801.22998,796.880005,799.650024,799.650024,1120800
2016-08-22,798.51001,799.299988,794.330017,796.950012,796.950012,852800
2016-08-23,800.47998,801.0,795.98999,796.590027,796.590027,917500
2016-08-24,796.859985,798.460022,790.76001,793.599976,793.599976,1283600
2016-08-25,792.0,794.719971,787.22998,791.299988,791.299988,1202700
2016-08-26,792.48999,799.400024,789.409973,793.219971,793.219971,1248900
2016-08-29,793.049988,798.52002,790.320007,795.820007,795.820007,766500
2016-08-30,792.880005,798.0,789.469971,791.919983,791.919983,1167400
2016-08-31,789.599976,791.570007,787.200012,789.849976,789.849976,1071400
2016-09-01,791.97998,792.890015,786.330017,791.400024,791.400024,1303500
2016-09-02,795.27002,797.099976,793.26001,796.869995,796.869995,1349900
2016-09-06,798.390015,810.890015,795.429993,808.02002,808.02002,1989500
2016-09-07,807.929993,810.599976,803.719971,807.98999,807.98999,1145300
2016-09-08,805.219971,808.419983,801.01001,802.840027,802.840027,1175200
2016-09-09,798.77002,801.75,788.049988,788.47998,788.47998,1887600
2016-09-12,784.52002,800.169983,783.5,798.820007,798.820007,1863700
2016-09-13,794.01001,795.789978,784.330017,788.719971,788.719971,1809000
2016-09-14,787.530029,796.330017,787.530029,790.460022,790.460022,1292100
2016-09-15,790.01001,803.650024,788.659973,801.22998,801.22998,1557200
2016-09-16,799.02002,799.02002,793.619995,797.969971,797.969971,2130600
2016-09-19,801.109985,803.98999,793.559998,795.390015,795.390015,1146700
2016-09-20,800.0,802.75,798.26001,799.780029,799.780029,1049200
2016-09-21,801.26001,805.909973,796.030029,805.030029,805.030029,1348500
2016-09-22,810.0,819.059998,807.710022,815.950012,815.950012,1759300
2016-09-23,815.140015,817.0,812.72998,814.960022,814.960022,1411700
2016-09-26,809.820007,810.080017,800.450012,802.650024,802.650024,1472700
2016-09-27,801.830017,813.48999,801.830017,810.72998,810.72998,1367300
2016-09-28,804.080017,810.25,802.780029,810.059998,810.059998,1470300
2016-09-29,807.22998,813.909973,800.859985,802.640015,802.640015,1350000
2016-09-30,803.599976,808.090027,801.5,804.059998,804.059998,1660200
2016-10-03,802.549988,803.539978,796.22998,800.380005,800.380005,1489200
2016-10-04,805.0,806.5,799.669983,802.789978,802.789978,1258700
2016-10-05,806.0,808.5,800.710022,801.22998,801.22998,1213800
2016-10-06,804.080017,806.950012,800.51001,803.080017,803.080017,1099900
2016-10-07,805.929993,805.940002,796.820007,800.710022,800.710022,1163100
2016-10-10,803.929993,817.380005,802.23999,814.169983,814.169983,1488500
2016-10-11,814.169983,819.859985,807.369995,809.570007,809.570007,1721600
2016-10-12,811.960022,814.5,808.549988,811.77002,811.77002,907900
2016-10-13,806.070007,806.559998,798.619995,804.080017,804.080017,1369000
2016-10-14,807.450012,810.090027,802.320007,804.599976,804.599976,1111900
2016-10-17,805.98999,813.48999,803.830017,806.840027,806.840027,1056400
2016-10-18,814.210022,828.809998,813.330017,821.48999,821.48999,2273700
2016-10-19,822.880005,829.799988,822.880005,826.840027,826.840027,1500100
2016-10-20,827.559998,828.469971,820.549988,821.630005,821.630005,1393900
2016-10-21,820.0,824.289978,818.309998,824.059998,824.059998,1615800
2016-10-24,830.090027,837.940002,829.039978,835.73999,835.73999,1447600
2016-10-25,838.5,838.5,825.299988,828.549988,828.549988,1890700
2016-10-26,827.119995,827.710022,816.349976,822.099976,822.099976,1794900
2016-10-27,823.01001,826.580017,814.609985,817.349976,817.349976,2973500
2016-10-28,829.940002,839.0,817.0,819.559998,819.559998,4354900
2016-10-31,822.429993,822.630005,808.0,809.900024,809.900024,2242700
2016-11-01,810.869995,813.960022,798.26001,805.47998,805.47998,2355900
2016-11-02,806.76001,806.76001,785.0,788.419983,788.419983,2350700
2016-11-03,784.5,790.0,778.630005,782.190002,782.190002,2175200
2016-11-04,771.299988,788.47998,771.0,781.099976,781.099976,1970600
2016-11-07,794.950012,805.0,792.900024,802.030029,802.030029,1992600
2016-11-08,802.030029,816.039978,799.619995,811.97998,811.97998,1754700
2016-11-09,801.830017,811.710022,792.039978,805.590027,805.590027,3098500
2016-11-10,810.0,810.059998,768.22998,780.289978,780.289978,5909600
2016-11-11,776.809998,777.289978,765.539978,771.75,771.75,3592600
2016-11-14,771.76001,771.780029,743.590027,753.219971,753.219971,3672000
2016-11-15,765.469971,780.23999,765.219971,775.159973,775.159973,2943900
2016-11-16,770.419983,783.5,766.330017,779.97998,779.97998,1794300
2016-11-17,782.5,788.900024,779.849976,786.159973,786.159973,1533700
2016-11-18,787.169983,791.289978,775.349976,775.969971,775.969971,1806300
2016-11-21,778.099976,786.549988,776.299988,784.799988,784.799988,1630800
2016-11-22,788.98999,793.77002,783.73999,785.0,785.0,1394200
2016-11-23,789.52002,789.52002,772.650024,779.0,779.0,1310500
2016-11-25,782.609985,782.900024,778.190002,780.22998,780.22998,613500
2016-11-28,778.349976,799.73999,778.099976,785.789978,785.789978,2575400
2016-11-29,788.380005,796.440002,785.340027,789.440002,789.440002,1562000
2016-11-30,789.099976,791.51001,773.150024,775.880005,775.880005,2279100
2016-12-01,778.549988,778.599976,753.359985,764.330017,764.330017,2867100
2016-12-02,761.900024,770.5,759.0,764.460022,764.460022,1718800
2016-12-05,770.0,780.0,766.969971,778.219971,778.219971,1688500
2016-12-06,780.190002,785.280029,773.320007,776.179993,776.179993,1734100
2016-12-07,779.950012,792.0,773.530029,791.469971,791.469971,2029400
2016-12-08,792.950012,799.0,787.909973,795.169983,795.169983,1612500
2016-12-09,799.299988,809.950012,798.049988,809.450012,809.450012,1904500
2016-12-12,804.820007,811.349976,804.530029,807.900024,807.900024,1628600
2016-12-13,812.390015,824.299988,811.940002,815.340027,815.340027,2128200
2016-12-14,815.919983,824.26001,812.780029,817.890015,817.890015,1799700
2016-12-15,817.359985,823.0,812.0,815.650024,815.650024,1769700
2016-12-16,818.309998,819.200012,808.119995,809.840027,809.840027,2589100
2016-12-19,809.280029,816.219971,804.5,812.5,812.5,1263600
2016-12-20,813.369995,816.48999,811.0,815.200012,815.200012,1271900
2016-12-21,815.719971,815.719971,805.099976,812.200012,812.200012,1459600
2016-12-22,809.099976,811.070007,806.030029,809.679993,809.679993,1131600
2016-12-23,808.01001,810.969971,805.109985,807.799988,807.799988,764100
2016-12-27,808.679993,816.0,805.799988,809.929993,809.929993,976000
2016-12-28,813.330017,813.330017,802.440002,804.570007,804.570007,1214800
2016-12-29,802.330017,805.75,798.140015,802.880005,802.880005,1056500
2016-12-30,803.210022,803.289978,789.619995,792.450012,792.450012,1735900
2017-01-03,800.619995,811.440002,796.890015,808.01001,808.01001,1959000
2017-01-04,809.890015,813.429993,804.109985,807.77002,807.77002,1515300
2017-01-05,807.5,813.73999,805.919983,813.02002,813.02002,1340500
2017-01-06,814.98999,828.960022,811.5,825.210022,825.210022,2017100
2017-01-09,826.369995,830.429993,821.619995,827.179993,827.179993,1406800
2017-01-10,827.070007,829.409973,823.140015,826.01001,826.01001,1197400
2017-01-11,826.619995,829.900024,821.469971,829.859985,829.859985,1325400
2017-01-12,828.380005,830.380005,821.01001,829.530029,829.530029,1349500
2017-01-13,831.0,834.650024,829.52002,830.940002,830.940002,1290200
2017-01-17,830.0,830.179993,823.200012,827.460022,827.460022,1439700
2017-01-18,829.799988,829.809998,824.080017,829.02002,829.02002,1027700
2017-01-19,829.0,833.0,823.960022,824.369995,824.369995,1070500
2017-01-20,829.090027,829.23999,824.599976,828.169983,828.169983,1306200
2017-01-23,831.609985,845.539978,828.700012,844.429993,844.429993,2457400
2017-01-24,846.97998,851.52002,842.280029,849.530029,849.530029,1688400
2017-01-25,853.549988,858.789978,849.73999,858.450012,858.450012,1655400
2017-01-26,859.049988,861.0,850.52002,856.97998,856.97998,3493300
2017-01-27,859.0,867.0,841.900024,845.030029,845.030029,3752500
2017-01-30,837.059998,837.22998,821.030029,823.830017,823.830017,3516900
2017-01-31,819.5,823.070007,813.400024,820.190002,820.190002,2020200
2017-02-01,824.0,824.0,812.25,815.23999,815.23999,2251000
2017-02-02,815.0,824.559998,812.049988,818.26001,818.26001,1689200
2017-02-03,823.130005,826.130005,819.349976,820.130005,820.130005,1528100
2017-02-06,820.919983,822.390015,814.289978,821.619995,821.619995,1350900
2017-02-07,825.5,831.919983,823.289978,829.22998,829.22998,1666600
2017-02-08,830.530029,834.25,825.109985,829.880005,829.880005,1302200
2017-02-09,831.72998,831.97998,826.5,830.059998,830.059998,1194200
2017-02-10,832.950012,837.150024,830.51001,834.849976,834.849976,1415100
2017-02-13,837.700012,841.73999,836.25,838.960022,838.960022,1295700
2017-02-14,839.77002,842.0,835.830017,840.030029,840.030029,1296300
2017-02-15,838.809998,841.77002,836.219971,837.320007,837.320007,1357200
2017-02-16,838.5,842.690002,837.26001,842.169983,842.169983,1005100
2017-02-17,841.309998,846.940002,839.780029,846.549988,846.549988,1461200
2017-02-21,847.98999,852.200012,846.549988,849.27002,849.27002,1260300
2017-02-22,848.0,853.789978,846.710022,851.359985,851.359985,1224400
2017-02-23,851.080017,852.619995,842.5,851.0,851.0,1386700
2017-02-24,847.650024,848.359985,842.960022,847.809998,847.809998,1346200
2017-02-27,844.950012,850.669983,843.01001,849.669983,849.669983,1010300
2017-02-28,847.349976,848.830017,841.440002,844.929993,844.929993,1383100
2017-03-01,851.380005,858.0,849.02002,856.75,856.75,1818700
2017-03-02,856.309998,856.48999,848.719971,849.849976,849.849976,1250900
2017-03-03,848.940002,850.820007,844.710022,849.080017,849.080017,1005000
2017-03-06,846.859985,848.940002,841.169983,847.27002,847.27002,1047900
2017-03-07,847.26001,853.330017,845.52002,851.150024,851.150024,1038700
2017-03-08,853.119995,856.929993,851.25,853.640015,853.640015,1028800
2017-03-09,853.690002,860.710022,852.669983,857.840027,857.840027,1347700
2017-03-10,862.700012,864.22998,857.609985,861.409973,861.409973,1336600
2017-03-13,860.830017,867.130005,860.820007,864.580017,864.580017,1166600
2017-03-14,863.75,867.580017,860.130005,865.909973,865.909973,1061700
2017-03-15,867.940002,869.880005,861.299988,868.390015,868.390015,1332900
2017-03-16,870.530029,872.710022,867.52002,870.0,870.0,1104500
2017-03-17,873.679993,874.419983,868.369995,872.369995,872.369995,1868300
2017-03-20,869.47998,870.340027,864.669983,867.909973,867.909973,1542200
2017-03-21,870.059998,873.469971,847.690002,850.140015,850.140015,2538000
2017-03-22,849.47998,855.349976,847.0,849.799988,849.799988,1366700
2017-03-23,841.390015,841.690002,833.0,839.650024,839.650024,3287700
2017-03-24,842.0,844.0,829.099976,835.140015,835.140015,2105700
2017-03-27,828.090027,841.380005,824.299988,838.51001,838.51001,1934600
2017-03-28,839.690002,845.400024,832.27002,840.630005,840.630005,1519200
2017-03-29,842.75,851.590027,841.380005,849.869995,849.869995,1457300
2017-03-30,851.97998,852.0,846.77002,849.47998,849.47998,949400
2017-03-31,846.830017,849.559998,845.23999,847.799988,847.799988,1441000
2017-04-03,848.75,859.0,847.530029,856.75,856.75,1969400
2017-04-04,848.0,853.0,847.51001,852.570007,852.570007,1348500
2017-04-05,854.710022,860.590027,847.52002,848.909973,848.909973,1855200
2017-04-06,849.5,853.590027,844.0,845.099976,845.099976,1533600
2017-04-07,845.0,845.880005,837.299988,842.099976,842.099976,1111600
2017-04-10,841.539978,846.73999,840.789978,841.700012,841.700012,1046200
2017-04-11,841.700012,844.630005,834.599976,839.880005,839.880005,974300
2017-04-12,838.460022,843.719971,837.590027,841.460022,841.460022,1135800
2017-04-13,841.039978,843.72998,837.849976,840.179993,840.179993,1073700
2017-04-17,841.380005,855.640015,841.030029,855.130005,855.130005,1049100
2017-04-18,852.539978,857.390015,851.25,853.98999,853.98999,936200
2017-04-19,857.390015,860.200012,853.530029,856.51001,856.51001,1080300
2017-04-20,859.73999,863.929993,857.5,860.080017,860.080017,1188800
2017-04-21,860.619995,862.440002,857.72998,858.950012,858.950012,1172900
2017-04-24,868.440002,879.960022,866.109985,878.929993,878.929993,1696500
2017-04-25,882.26001,892.25,879.280029,888.840027,888.840027,2038000
2017-04-26,891.390015,892.98999,885.150024,889.140015,889.140015,1323300
2017-04-27,890.0,893.380005,887.179993,891.440002,891.440002,2342300
2017-04-28,929.0,935.900024,923.219971,924.52002,924.52002,3797800
2017-05-01,924.150024,935.820007,920.799988,932.820007,932.820007,2327800
2017-05-02,933.27002,942.98999,931.0,937.090027,937.090027,1751300
2017-05-03,936.049988,950.200012,935.210022,948.450012,948.450012,1824800
2017-05-04,950.289978,959.140015,947.369995,954.719971,954.719971,1937600
2017-05-05,956.719971,958.440002,948.099976,950.280029,950.280029,1615500
2017-05-08,947.450012,960.98999,947.400024,958.690002,958.690002,1876700
2017-05-09,961.330017,962.200012,954.400024,956.710022,956.710022,1687900
2017-05-10,956.219971,956.710022,949.840027,954.840027,954.840027,1146000
2017-05-11,951.289978,957.98999,948.609985,955.890015,955.890015,1031100
2017-05-12,957.849976,957.97998,952.059998,955.140015,955.140015,1214900
2017-05-15,955.289978,962.700012,952.820007,959.219971,959.219971,1337700
2017-05-16,963.549988,965.900024,960.349976,964.609985,964.609985,1101500
2017-05-17,959.700012,960.98999,940.059998,942.169983,942.169983,2449100
2017-05-18,943.200012,954.179993,941.27002,950.5,950.5,1800500
2017-05-19,952.820007,959.559998,952.0,954.650024,954.650024,1360300
2017-05-22,957.0,964.820007,956.559998,964.070007,964.070007,1387400
2017-05-23,969.960022,974.51001,964.5,970.549988,970.549988,1545400
2017-05-24,975.26001,978.119995,971.630005,977.609985,977.609985,1133000
2017-05-25,979.0,995.780029,977.820007,991.859985,991.859985,1954100
2017-05-26,992.0,996.390015,987.359985,993.27002,993.27002,1636400
2017-05-30,992.5,997.619995,991.359985,996.169983,996.169983,1516200
2017-05-31,996.210022,999.599976,981.679993,987.090027,987.090027,1724100
2017-06-01,990.960022,993.140015,981.289978,988.289978,988.289978,1306400
2017-06-02,988.590027,996.47998,987.070007,996.119995,996.119995,1735500
2017-06-05,997.890015,1007.400024,995.450012,1003.880005,1003.880005,1378900
2017-06-06,1003.309998,1008.609985,994.799988,996.679993,996.679993,1552100
2017-06-07,999.090027,1003.909973,995.869995,1001.5,1001.5,1374100
2017-06-08,1004.22998,1005.599976,996.619995,1004.280029,1004.280029,1679900
2017-06-09,1005.48999,1005.5,953.369995,970.119995,970.119995,3647900
2017-06-12,958.719971,968.0,936.799988,961.809998,961.809998,4202100
2017-06-13,972.039978,977.909973,962.01001,970.5,970.5,2005400
2017-06-14,975.5,979.700012,959.51001,967.929993,967.929993,1505500
2017-06-15,948.02002,960.679993,940.369995,960.179993,960.179993,2427600
2017-06-16,957.909973,959.950012,948.700012,958.619995,958.619995,2559200
2017-06-19,969.650024,979.299988,968.200012,975.219971,975.219971,1468800
2017-06-20,975.309998,980.789978,968.200012,968.98999,968.98999,1297300
2017-06-21,970.789978,979.549988,969.450012,978.590027,978.590027,1161600
2017-06-22,976.869995,980.5,973.309998,976.619995,976.619995,1009500
2017-06-23,975.5,986.619995,974.460022,986.090027,986.090027,1564000
2017-06-26,990.0,993.98999,970.330017,972.090027,972.090027,1517900
2017-06-27,961.599976,967.219971,947.090027,948.090027,948.090027,2443600
2017-06-28,950.659973,963.23999,936.159973,961.01001,961.01001,2745600
2017-06-29,951.349976,951.659973,929.599976,937.820007,937.820007,3206700
2017-06-30,943.98999,945.0,929.609985,929.679993,929.679993,2287700
2017-07-03,933.219971,934.23999,915.309998,919.460022,919.460022,1694800
2017-07-05,924.200012,936.289978,918.630005,932.26001,932.26001,2094100
2017-07-06,925.0,936.140015,919.849976,927.690002,927.690002,2014900
2017-07-07,930.98999,944.659973,929.789978,940.809998,940.809998,1663300
2017-07-10,941.950012,953.130005,941.950012,951.0,951.0,1451500
2017-07-11,950.52002,954.890015,945.119995,953.530029,953.530029,1461200
2017-07-12,960.859985,969.630005,957.039978,967.659973,967.659973,1602100
2017-07-13,970.799988,978.700012,964.799988,968.849976,968.849976,1524600
2017-07-14,974.0,977.539978,970.150024,976.909973,976.909973,1079600
2017-07-17,976.320007,983.349976,970.799988,975.960022,975.960022,1660500
2017-07-18,973.359985,990.849976,972.039978,986.950012,986.950012,1413300
2017-07-19,990.01001,995.599976,987.01001,992.77002,992.77002,1412100
2017-07-20,997.0,998.679993,984.619995,992.190002,992.190002,1418400
2017-07-21,989.0,995.109985,984.169983,993.840027,993.840027,1463300
2017-07-24,994.099976,1006.190002,990.27002,998.309998,998.309998,3984500
